
MUERR_INCLUDE: zERR 
MUERR_INCLUDE: zPECERR=0.0008 
MUERR_INCLUDE: SIGMA_LENS=0.055000*z 

NVAR: 53 
VARNAMES: CID CIDint IDSURVEY TYPE FIELD CUTFLAG_SNANA zCMB zCMBERR zHD zHDERR VPEC VPEC_ERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB RA DECL TGAPMAX TrestMIN TrestMAX MWEBV MU MUMODEL MUERR MUERR_RAW MURES MUPULL ERRCODE biasCor_mu biasCorErr_mu biasCor_mB biasCor_x1 biasCor_c biasScale_muCOV IDSAMPLE 
#  m0_22-<M0avg>  =   -0.00351 +-  0.02229  (0.230 < z < 0.247, N=40) 
#  m0_23-<M0avg>  =   -0.00482 +-  0.02048  (0.247 < z < 0.266, N=48) 
#  m0_24-<M0avg>  =   -0.03721 +-  0.02235  (0.266 < z < 0.286, N=36) 
#  m0_25-<M0avg>  =   -0.00318 +-  0.02172  (0.286 < z < 0.308, N=44) 
#  m0_26-<M0avg>  =    0.03568 +-  0.02147  (0.308 < z < 0.332, N=45) 
#  m0_27-<M0avg>  =    0.00237 +-  0.02300  (0.332 < z < 0.358, N=31) 
#  m0_28-<M0avg>  =   -0.00083 +-  0.02147  (0.358 < z < 0.387, N=38) 
#  m0_29-<M0avg>  =    0.01218 +-  0.03185  (0.387 < z < 0.419, N=18) 
#  m0_30-<M0avg>  =    0.00260 +-  0.02469  (0.419 < z < 0.456, N=31) 
#  m0_31-<M0avg>  =    0.02689 +-  0.02875  (0.456 < z < 0.497, N=20) 
#  m0_32-<M0avg>  =    0.00435 +-  0.02601  (0.497 < z < 0.546, N=27) 
#  m0_33-<M0avg>  =    0.01851 +-  0.02331  (0.546 < z < 0.603, N=30) 
#  m0_34-<M0avg>  =   -0.01389 +-  0.02980  (0.603 < z < 0.673, N=24) 
#  m0_35-<M0avg>  =   -0.02532 +-  0.02632  (0.673 < z < 0.762, N=43) 
#  m0_36-<M0avg>  =    0.01357 +-  0.02485  (0.762 < z < 0.881, N=41) 
#  m0_37-<M0avg>  =    0.03192 +-  0.02844  (0.881 < z < 1.055, N=33) 
#  m0_38-<M0avg>  =    0.00349 +-  0.05639  (1.055 < z < 1.360, N=11) 
#  m0_39-<M0avg>  =   -0.08295 +-  0.07282  (1.360 < z < 2.300, N=8) 
#  M0avg          =    -29.96099 
#  m0-M0avg chi2/dof = 42.4 / 39 
 
SN: 03D1au 1 4 0 D1 1 0.50349 0.00000 0.50309 0.00000 -1.20853e+02 0 9.5170 0.1105 72.6291 62.0427 34.5892 52909.734 0.217 1.2700 0.1503 -1.15372e-02 2.93198e-02 22.7543 2.55232e-02 1.42002e-05 3.33814e-07 1.74116e-05 -1.11229e-08 -5.81931e-09 39 28.6219 0.8891 36.043209 -4.037469 11.2542 -6.14644e+00 41.5709 2.54560e-02  42.2688 42.2772  0.1184  0.0860 -0.013 -0.108 0  0.016  0.006  0.003  0.133  0.003  0.906 3 
SN: 03D1ax 2 4 0 D1 1 0.49520 0.00000 0.49480 0.00000 -1.18360e+02 0 11.5800 0.1125 82.3555 54.9161 43.0412 52915.914 0.110 -7.27943e-01 0.1013 -9.86878e-02 2.85664e-02 22.7117 2.54957e-02 1.47684e-05 3.46797e-07 1.58174e-05 -7.87727e-09 -5.96241e-09 29 48.0786 1.44245e-02 36.097286 -4.720774 8.6768 -1.03035e+01 19.0821 2.27040e-02  42.2277 42.2340  0.1173  0.0814 -0.033 -0.283 0  0.022  0.009 -0.011 -0.052 -0.014  0.935 3 
SN: 03D1co 3 4 0 D1 1 0.67820 0.00000 0.67767 0.00000 -1.60659e+02 0 8.6470 0.2840 22.9429 20.2684 7.6990 52954.488 0.443 0.6680 0.3999 -3.67941e-02 6.69054e-02 23.8280 4.44454e-02 5.28216e-06 2.16229e-07 6.01639e-03 -5.93752e-08 -4.11477e-09 35 42.5870 0.2087 36.567749 -4.935050 10.7346 -1.49177e+01 42.7943 2.57140e-02  43.3714 43.0608  0.1970  0.2028  0.336  1.705 0 -0.029  0.005 -0.023 -0.011  0.001  0.788 3 
SN: 03D1ew 4 4 0 D1 1 0.86720 0.00000 0.86650 0.00000 -2.08002e+02 0 8.5300 0.8050 25.1633 12.9986 7.1176 52991.707 0.680 0.3915 0.3450 -6.10569e-02 6.57322e-02 24.0842 5.06055e-02 4.17180e-06 1.94445e-07 4.18713e-03 -1.33872e-08 5.81259e-09 18 18.4873 0.4240 36.058796 -4.665852 9.6485 -1.46610e+01 18.5400 2.33920e-02  43.6898 43.7161  0.1774  0.2313 -0.040 -0.224 0 -0.061  0.008 -0.041 -0.107  0.001  0.511 3 
SN: 03D1fq 5 4 0 D1 1 0.79920 0.00000 0.79857 0.00000 -1.89367e+02 0 10.6510 0.1270 24.7528 15.5838 6.0968 52999.188 0.651 -1.03274e+00 0.4011 -5.29832e-02 6.31378e-02 24.2486 4.48229e-02 3.58559e-06 1.48025e-07 3.53567e-03 -1.98134e-08 3.46944e-09 14 11.1006 0.7454 36.731934 -4.302217 10.0130 -1.49544e+01 15.0846 2.24460e-02  43.7000 43.4978  0.1776  0.2216  0.189  1.062 0 -0.098  0.015 -0.046 -0.455 -0.006  0.551 3 
SN: 03D3ay 6 4 0 D3 1 0.37129 0.00000 0.37144 0.00000 44.1398 0 10.1980 6.75000e-02 100.8984 70.4697 13.4531 52767.629 0.142 0.5745 0.1980 -5.65309e-02 3.21620e-02 22.0117 3.86976e-02 2.81400e-05 1.00296e-06 8.87666e-04 -1.28019e-07 -2.23173e-08 14 17.8658 0.2130 214.493576 52.482613 22.5616 -1.02778e+01 41.3392 6.62200e-03  41.6234 41.4951  0.1249  0.0885  0.129  1.034 0  0.000  0.006 -0.005 -0.006 -0.002  0.980 3 
SN: 03D3bl 7 4 0 D3 1 0.35568 0.00000 0.35582 0.00000 40.9320 0 10.8310 9.25000e-02 66.7140 65.4898 63.4364 52787.148 0.108 5.31571e-02 0.1721 0.2023 2.83189e-02 22.6694 2.79493e-02 1.53546e-05 3.95263e-07 -1.49018e-04 -9.96179e-09 -8.85905e-09 14 52.4811 2.33067e-06 214.982498 53.097401 11.7594 -2.74962e+00 27.4126 8.85800e-03  41.4494 41.3859  0.1143  0.0762  0.061  0.535 0 -0.031  0.021  0.006 -0.013  0.012  0.940 3 
SN: 03D4ag 8 4 0 D4 1 0.28391 0.00000 0.28360 0.00000 -9.30836e+01 0 10.6280 9.90000e-02 149.5949 115.5145 97.9012 52830.938 0.097 0.9431 0.1058 -8.41374e-02 2.30079e-02 21.0069 3.05824e-02 7.09988e-05 1.99986e-06 -2.42418e-04 -6.81953e-08 -3.43599e-08 25 20.7960 0.7039 333.690948 -17.739655 15.5338 -1.42935e+01 43.1603 2.21880e-02  40.7462 40.8150  0.1079  0.0609 -0.032 -0.292 0  0.013  0.007 -0.006  0.005 -0.006  0.987 3 
SN: 03D4au 9 4 0 D4 1 0.46691 0.00000 0.46640 0.00000 -1.52568e+02 0 9.4640 0.1065 33.6884 24.7417 12.2427 52816.184 0.503 0.3792 0.3296 0.1192 4.04942e-02 23.5440 3.40523e-02 6.86103e-06 2.15185e-07 8.47036e-04 -2.10778e-08 -4.97522e-09 25 21.4549 0.6670 334.041351 -18.077591 13.5974 -1.40284e+01 44.4190 2.45100e-02  42.5725 42.0804  0.1416  0.1220  0.465  3.285 0 -0.031  0.010  0.001 -0.007  0.010  0.872 3 
SN: 03D4cx 10 4 0 D4 1 0.94791 0.00000 0.94688 0.00000 -3.09877e+02 0 11.0080 0.1570 15.2509 11.4041 9.5129 52882.848 1.090 -1.14899e-01 0.6694 5.96350e-02 6.18204e-02 24.1805 6.31997e-02 3.81758e-06 2.22217e-07 1.17495e-03 -6.71854e-08 6.41971e-09 32 35.8432 0.2929 333.640625 -17.587511 10.2096 -5.32926e+00 40.7501 2.09840e-02  43.7447 43.9538  0.1638  0.2611 -0.241 -1.471 0 -0.410  0.024 -0.131 -0.479  0.068  0.352 3 
SN: 03D4cz 11 4 0 D4 1 0.69391 0.00000 0.69315 0.00000 -2.26902e+02 0 10.3890 0.2450 18.9501 13.7497 5.4088 52894.625 0.418 -1.77016e+00 0.3715 -7.20015e-02 8.34857e-02 23.7791 4.71758e-02 5.52514e-06 2.40070e-07 6.36050e-03 -5.28937e-08 -3.06720e-09 26 26.0916 0.5135 334.174408 -17.926271 11.7395 -1.30761e+01 39.9037 2.47680e-02  43.1373 43.1208  0.2382  0.2536  0.042  0.176 0 -0.061  0.020 -0.040 -0.326 -0.010  0.783 3 
SN: 03D4di 12 4 0 D4 1 0.89791 0.00000 0.89693 0.00000 -2.93618e+02 0 9.8790 6.35000e-02 22.3876 11.7393 6.4798 52900.973 0.522 1.4731 0.4089 -7.96778e-02 6.11018e-02 24.0604 5.56071e-02 4.26420e-06 2.18395e-07 3.80847e-03 -3.74807e-08 5.65948e-09 32 25.1029 0.8018 333.542664 -17.506617 10.4784 -1.50141e+01 32.2744 2.25320e-02  43.7563 43.8085  0.1719  0.2275 -0.084 -0.489 0  0.072  0.012 -0.009  0.422 -0.005  0.494 3 
SN: 03D4fd 13 4 0 D4 1 0.78991 0.00000 0.78904 0.00000 -2.59189e+02 0 10.0050 0.2195 28.6178 12.9603 6.0243 52938.520 0.721 0.7945 0.4712 -3.99821e-02 2.58137e-02 23.9622 3.90695e-02 4.66773e-06 1.67965e-07 8.11810e-04 -2.35398e-08 5.28751e-10 12 9.5631 0.6542 334.060211 -17.395573 11.1102 -1.40808e+01 13.2607 2.39080e-02  43.5539 43.4657  0.1188  0.1283  0.075  0.628 0 -0.049  0.007 -0.032  0.044  0.008  0.575 3 
SN: 03D4gg 14 4 0 D4 1 0.59091 0.00000 0.59027 0.00000 -1.92919e+02 0 10.1620 5.50000e-03 36.1862 27.1535 14.3173 52943.129 0.544 1.0029 0.4333 1.34880e-02 3.90552e-02 23.1827 3.50175e-02 9.57020e-06 3.08661e-07 1.54484e-04 -6.00229e-08 -1.16907e-09 13 23.8847 4.73130e-02 334.167450 -18.164457 12.4990 -8.66883e+00 12.0107 2.30480e-02  42.6680 42.6959  0.1576  0.1479 -0.046 -0.295 0 -0.019  0.005 -0.007  0.078  0.008  0.829 3 
SN: 04D1dc 15 4 0 D1 1 0.21020 0.00000 0.21075 0.00000 164.9109 0 10.6350 4.15000e-02 188.8327 173.8386 171.9579 53230.672 0.159 -1.23107e+00 6.19770e-02 -4.48154e-03 2.45965e-02 20.8037 2.99311e-02 8.56125e-05 2.36013e-06 -1.81588e-04 7.11537e-09 -4.78151e-08 24 28.6759 0.2326 36.576935 -4.311968 11.5284 -2.55471e+00 42.7978 2.15000e-02  39.9848 40.0835  0.1046  0.0567 -0.091 -0.870 0 -0.005  0.016  0.001 -0.010  0.002  0.967 3 
SN: 04D1ff 16 4 0 D1 1 0.85920 0.00000 0.85852 0.00000 -2.04400e+02 0 8.7300 0.3045 33.1254 11.9776 8.7489 53251.203 0.329 0.7314 0.2720 4.34838e-02 5.61381e-02 23.9823 4.06020e-02 4.58225e-06 1.71357e-07 8.87904e-04 -2.17873e-08 2.40443e-09 48 61.8629 8.62152e-02 36.410923 -4.902631 6.9745 -1.27016e+01 42.6012 2.34780e-02  43.4535 43.6913  0.1444  0.1966 -0.251 -1.741 0 -0.190  0.012 -0.056  0.026  0.046  0.446 3 
SN: 04D1hx 17 4 0 D1 1 0.55920 0.00000 0.55875 0.00000 -1.33489e+02 0 9.6450 0.1335 40.6887 35.5379 18.0938 53260.062 0.269 0.2870 0.1905 0.1165 3.26272e-02 23.4530 2.68545e-02 7.46134e-06 1.84548e-07 4.49133e-05 -9.89868e-09 -3.37518e-09 48 63.9474 6.15067e-02 36.177063 -4.790326 8.3158 -1.31611e+01 43.8126 2.33920e-02  42.5181 42.5517  0.1199  0.0985 -0.052 -0.435 0 -0.073  0.010 -0.009 -0.048  0.019  0.808 3 
SN: 04D1iv 18 4 0 D1 1 0.99720 0.00000 0.99640 0.00000 -2.39168e+02 0 9.0340 0.4500 25.5641 15.8272 9.9730 53264.641 0.526 1.2200 0.3477 -1.15634e-01 4.80381e-02 24.3166 5.51010e-02 3.36782e-06 1.70917e-07 1.68042e-03 -2.15021e-08 3.93165e-09 50 56.6166 0.2418 36.200211 -4.152559 6.9875 -1.40492e+01 44.3999 2.45960e-02  44.0699 44.0906  0.1489  0.1956 -0.053 -0.353 0  0.084  0.015 -0.016  0.247 -0.021  0.478 3 
SN: 04D1jg 19 4 0 D1 1 0.58340 0.00000 0.58294 0.00000 -1.38655e+02 0 11.3380 0.1505 46.0714 40.2870 17.7205 53273.566 0.214 0.2603 0.1570 -1.00400e-01 3.25177e-02 23.0244 2.70231e-02 1.10725e-05 2.75585e-07 4.88686e-04 -1.62410e-08 -3.68579e-09 45 37.2954 0.7859 36.552319 -4.134800 8.1173 -1.26419e+01 44.6869 2.33920e-02  42.6944 42.6630  0.1249  0.0994  0.013  0.103 0  0.026  0.005 -0.016 -0.040 -0.016  0.868 3 
SN: 04D1ks 20 4 0 D1 1 0.79720 0.00000 0.79656 0.00000 -1.90952e+02 0 7.9660 0.7190 29.3366 12.6152 9.2280 53291.375 0.275 0.7003 0.2518 0.1038 5.95319e-02 23.8679 3.62965e-02 5.09162e-06 1.70214e-07 1.33161e-03 -1.54258e-08 1.68346e-09 44 40.9240 0.6042 36.039650 -4.978721 6.6741 -1.43410e+01 37.7568 2.43380e-02  43.1863 43.4911  0.1497  0.1977 -0.318 -2.127 0 -0.225  0.015 -0.050  0.064  0.061  0.475 3 
SN: 04D1ow 21 4 0 D1 1 0.91420 0.00000 0.91348 0.00000 -2.16952e+02 0 9.3970 1.3735 28.6065 19.4628 12.1864 53311.719 0.338 -3.25426e-02 0.2840 -1.60740e-01 4.90641e-02 24.0724 4.45970e-02 4.21722e-06 1.73224e-07 1.05877e-03 -2.28070e-08 2.68723e-09 44 45.2209 0.4208 36.677898 -4.306190 8.8773 -1.31487e+01 41.0248 2.27900e-02  43.7574 43.8575  0.1446  0.1829 -0.132 -0.913 0  0.096  0.014 -0.024 -0.267 -0.053  0.504 3 
SN: 04D1pd 22 4 0 D1 1 0.94921 0.00000 0.94846 0.00000 -2.23860e+02 0 10.2150 0.1145 20.9227 10.1189 9.2701 53318.488 0.703 0.2016 0.4225 4.37312e-02 6.10246e-02 24.4031 5.82541e-02 3.11010e-06 1.66870e-07 2.43387e-03 -3.30398e-08 4.12244e-09 40 50.8468 0.1169 36.915634 -4.631172 8.7179 -1.28706e+01 36.8109 2.34780e-02  43.9898 43.9582  0.1503  0.2333 -0.000 -0.002 0 -0.336  0.021 -0.113 -0.292  0.059  0.362 3 
SN: 04D1pp 23 4 0 D1 1 0.73420 0.00000 0.73362 0.00000 -1.75111e+02 0 11.3820 8.95000e-02 32.1955 25.4069 14.7769 53320.371 0.349 -1.36495e+00 0.2139 -1.08968e-01 4.99316e-02 23.7261 3.01256e-02 5.80163e-06 1.60976e-07 4.33044e-04 -1.03768e-08 -1.12607e-09 38 53.8032 4.61681e-02 36.301994 -4.701584 9.7983 -1.37586e+01 40.2873 2.28760e-02  43.2050 43.2716  0.1556  0.1592 -0.041 -0.265 0 -0.008  0.015 -0.036 -0.320 -0.026  0.724 3 
SN: 04D1qd 24 4 0 D1 1 0.76620 0.00000 0.76560 0.00000 -1.82027e+02 0 10.4960 6.45000e-02 24.3750 15.5217 15.2238 53329.531 0.367 0.1791 0.2729 2.12260e-02 5.34707e-02 23.9850 3.34612e-02 4.57086e-06 1.40869e-07 2.51122e-03 -1.68852e-08 -1.24392e-09 32 31.9876 0.4674 36.637814 -4.107177 9.6208 -1.02730e+01 34.3958 2.40800e-02  43.4364 43.3853  0.1476  0.1671  0.038  0.255 0 -0.136  0.010 -0.040 -0.125  0.025  0.605 3 
SN: 04D1rx 25 4 0 D1 1 0.98420 0.00000 0.98341 0.00000 -2.35092e+02 0 9.7690 0.1250 20.8955 9.9803 9.4578 53352.555 0.862 0.6025 0.4511 -9.58500e-02 5.71643e-02 24.4779 5.96842e-02 2.90306e-06 1.59585e-07 6.51885e-03 -1.80671e-08 4.41132e-09 24 26.9285 0.3595 36.295959 -4.618349 8.5642 -1.22048e+01 18.9999 2.13280e-02  44.1870 44.0553  0.1608  0.2172  0.100  0.621 0 -0.027  0.013 -0.049 -0.076 -0.011  0.468 3 
SN: 04D1si 26 4 0 D1 1 0.70120 0.00000 0.70064 0.00000 -1.67644e+02 0 10.6380 0.1270 39.7801 37.2954 15.9033 53359.926 0.364 0.1404 0.2969 -7.66252e-03 5.23554e-02 23.6021 3.22750e-02 6.50373e-06 1.93332e-07 1.46512e-03 -2.56051e-08 -2.14619e-09 19 21.4022 0.3738 36.203316 -4.568950 9.9882 -1.02797e+01 17.8283 2.07260e-02  43.0764 43.1493  0.1644  0.1658 -0.048 -0.290 0 -0.077  0.007 -0.031 -0.107  0.010  0.759 3 
SN: 04D2al 27 4 0 D2 1 0.83716 0.00000 0.83814 0.00000 293.2191 0 9.6420 0.2190 22.6638 19.0126 1.6725 53034.727 0.622 -1.33278e+00 0.8079 -9.08779e-02 7.33366e-02 24.0640 6.00824e-02 4.25004e-06 2.35189e-07 2.75190e-02 -1.43244e-08 7.55389e-09 13 10.6190 0.7157 150.468643 2.164106 26.6225 -7.21465e+00 43.3411 1.46200e-02  43.5032 43.6270  0.1866  0.2399 -0.137 -0.736 0 -0.070  0.020 -0.058 -0.601 -0.027  0.531 3 
SN: 04D2cf 28 4 0 D2 1 0.37016 0.00000 0.37060 0.00000 129.9966 0 10.8090 0.1575 102.3753 70.6113 60.2877 53075.883 0.362 -8.69819e-01 0.1627 -1.37427e-02 2.98129e-02 22.2071 3.25221e-02 2.35053e-05 7.04078e-07 -1.46833e-04 -2.32464e-09 -1.62528e-08 18 17.2618 0.5721 150.483704 1.879478 10.8770 3.3356 44.1529 1.59100e-02  41.4772 41.4894  0.1168  0.0768 -0.011 -0.097 0 -0.010  0.010 -0.003 -0.029  0.001  0.976 3 
SN: 04D2fs 29 4 0 D2 1 0.35816 0.00000 0.35858 0.00000 125.5687 0 8.3860 0.2940 87.5829 74.6128 56.0943 53107.695 0.129 9.76984e-02 0.1020 6.06760e-02 2.52537e-02 22.1677 2.68213e-02 2.43747e-05 6.02135e-07 -3.00867e-04 -8.13842e-09 -1.17352e-08 17 23.3853 0.1371 150.092026 1.765398 10.9732 -1.05558e+01 32.1049 1.45340e-02  41.3142 41.4055  0.1100  0.0667 -0.090 -0.822 0 -0.015  0.009  0.001 -0.011  0.005  0.965 3 
SN: 04D2gc 30 4 0 D2 1 0.52216 0.00000 0.52278 0.00000 183.1354 0 9.3260 0.2025 62.6068 38.5518 26.8910 53118.105 0.252 1.1111 0.2037 1.64202e-02 3.43362e-02 23.0717 2.70321e-02 1.06002e-05 2.63918e-07 -1.44060e-04 -1.85482e-08 -3.87358e-09 14 15.9327 0.3175 150.413605 1.883052 9.7900 -8.40576e+00 21.7990 1.61680e-02  42.4972 42.3774  0.1317  0.1080  0.115  0.876 0 -0.004  0.006  0.000  0.076  0.005  0.879 3 
SN: 04D2iu 31 4 0 D2 1 0.70116 0.00000 0.70198 0.00000 245.2569 0 6 5 21.2946 20.7345 4.2707 53120.742 0.510 -1.91278e+00 0.4153 3.92579e-02 8.18692e-02 23.9665 4.56864e-02 4.64932e-06 1.95638e-07 2.41267e-03 -3.71185e-08 2.45618e-09 8 7.1700 0.5184 150.304916 2.415050 8.7707 -9.07169e+00 17.9527 1.61680e-02  43.0379 43.1544  0.2429  0.2699 -0.091 -0.376 0 -0.185  0.036 -0.043 -0.541  0.020  0.729 3 
SN: 04D2kr 32 4 0 D2 1 0.74526 0.00000 0.74613 0.00000 260.9567 0 6 5 38.2855 23.6414 14.8124 53359.387 0.357 0.7937 0.3091 -2.23118e-02 5.00899e-02 23.5891 3.18784e-02 6.58194e-06 1.93253e-07 -7.18935e-04 -3.00555e-08 -7.79849e-10 28 29.0521 0.4099 150.155594 1.711927 10.2802 -5.62387e+00 34.4039 1.59960e-02  43.1348 43.3166  0.1596  0.1713 -0.157 -0.981 0 -0.056  0.006 -0.030  0.042  0.011  0.680 3 
SN: 04D2mh 33 4 0 D2 1 0.59116 0.00000 0.59185 0.00000 206.5946 0 9.0970 0.4180 57.1962 42.2422 26.9708 53376.379 0.246 1.5815 0.1721 1.82101e-02 3.02827e-02 23.1291 2.65514e-02 1.00543e-05 2.45875e-07 1.59444e-04 -1.48734e-08 -4.09170e-09 38 45.1066 0.1991 149.941208 2.141025 13.2223 -1.49936e+01 44.0006 1.73720e-02  42.5834 42.7030  0.1172  0.0924 -0.138 -1.178 0  0.034  0.010  0.016  0.347  0.012  0.825 3 
SN: 04D3co 34 4 0 D3 1 0.62039 0.00000 0.62063 0.00000 72.5865 0 9.5170 0.2430 31.2942 30.4740 8.4173 53101.488 0.262 -6.66539e-01 0.1929 -2.00703e-02 1.74857e-02 23.5276 3.16858e-02 6.96587e-06 2.03290e-07 1.64581e-04 -2.01601e-08 -4.55019e-10 39 27.6735 0.9124 214.458252 52.963612 9.1845 -1.29003e+01 41.9391 8.42800e-03  42.8417 42.8282  0.1086  0.0791  0.027  0.253 0 -0.057  0.009 -0.023 -0.140  0.004  0.822 3 
SN: 04D3dd 35 4 0 D3 1 1.00240 0.00000 1.00279 0.00000 119.2114 0 9.4800 0.1335 11.6246 5.6167 5.3488 53113.465 1.100 0.7380 0.6702 -1.31480e-02 7.17522e-02 24.7420 9.42592e-02 2.27624e-06 1.97614e-07 1.18519e-02 -6.15648e-08 6.59371e-09 43 95.5868 7.22306e-06 214.451691 52.470676 7.4320 -1.49518e+01 44.3677 6.62200e-03  44.4106 44.1077  0.2011  0.2945  0.271  1.348 0 -0.215  0.017 -0.098  0.001  0.039  0.426 3 
SN: 04D3do 36 4 0 D3 1 0.61040 0.00000 0.61064 0.00000 73.1269 0 10.4850 7.10000e-02 54.5054 34.0874 17.7316 53113.004 0.878 -8.26452e-01 0.1495 -1.08506e-01 3.43143e-02 23.3017 3.10478e-02 8.57649e-06 2.45254e-07 -7.40780e-04 -1.08135e-08 -2.39119e-09 42 62.3048 2.85666e-02 214.442001 52.267551 9.2416 -1.14688e+01 43.0779 7.65400e-03  42.8299 42.7853  0.1327  0.1126  0.058  0.440 0  0.025  0.009 -0.021 -0.101 -0.020  0.847 3 
SN: 04D3fk 37 4 0 D3 1 0.35819 0.00000 0.35833 0.00000 42.4017 0 10.1890 7.65000e-02 114.2262 93.2508 71.6603 53126.930 0.084 -3.95308e-01 8.11272e-02 7.87120e-02 2.29451e-02 22.2552 2.55751e-02 2.24863e-05 5.29676e-07 -1.56638e-05 -7.37887e-09 -9.74015e-09 39 48.2298 0.1476 214.609100 52.528469 10.2159 -1.28453e+01 40.8232 6.79400e-03  41.3307 41.4037  0.1047  0.0577 -0.072 -0.689 0 -0.022  0.011 -0.002 -0.025  0.005  0.961 3 
SN: 04D3gt 38 4 0 D3 1 0.45138 0.00000 0.45155 0.00000 51.8677 0 11.3400 9.45000e-02 55.0488 45.6599 29.1830 53137.840 0.147 -2.29321e-01 0.1105 0.1918 2.76498e-02 22.9882 2.64159e-02 1.14476e-05 2.78520e-07 -1.48835e-04 -6.07634e-09 -5.40651e-09 45 85.4657 2.58217e-04 215.635803 52.646919 9.5651 -1.47070e+01 44.4252 8.25600e-03  41.7963 41.9966  0.1101  0.0764 -0.203 -1.842 0 -0.071  0.020 -0.003 -0.061  0.020  0.870 3 
